shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
107610,46.45827,30.7292,655,
107610,46.45853,30.72926,657,
107610,46.45873,30.72937,659,
107610,46.45891,30.7295,661,
107610,46.45913,30.72968,663,
107610,46.45969,30.73019,665,
107610,46.46008,30.73053,667,
107610,46.46033,30.7307,669,
107610,46.46077,30.73109,671,
107610,46.46084,30.7312,673,
107610,46.46083530194352,30.731157660484318,675,
107610,46.46084,30.73121,680,
107610,46.46143,30.7317,682,
107610,46.46205,30.73223,684,
107610,46.46237,30.73253,686,
107610,46.46261,30.73281,688,
107610,46.46472,30.7347,690,
107610,46.46511,30.73509,692,
107610,46.46518,30.73519,694,
107610,46.46524,30.73533,696,
107610,46.4653,30.73545,698,
107610,46.46536,30.73559,700,
107610,46.46546,30.73576,702,
107610,46.46679,30.73698,704,
107610,46.46685,30.73713,706,
107610,46.46685,30.73735,708,
107610,46.46683,30.73756,710,
107610,46.46682,30.73781,712,
107610,46.4668,30.73816,714,
107610,46.46671,30.73824,716,
107610,46.466847191574054,30.738241648496377,718,
107618,46.49406051274018,30.721163749694828,1,
107618,46.49409,30.72122,6,
107618,46.4941,30.72119,8,
107618,46.49425,30.72121,10,
107618,46.49443,30.72113,12,
107618,46.49467,30.72084,14,
107618,46.49487,30.72058,16,
107618,46.49502,30.72034,18,
107618,46.49503,30.72024,20,
107618,46.49501,30.72015,22,
107618,46.49497,30.72005,24,
107618,46.49491,30.71998,26,
107618,46.49485,30.71995,28,
107618,46.49385,30.71978,30,
107618,46.49305,30.71952,32,
107618,46.49305,30.71947,34,
107618,46.493052307555075,30.719484686851505,36,
107618,46.49305,30.71948,41,
107618,46.49305,30.71953,43,
107618,46.49209,30.7192,45,
107618,46.4911,30.71888,47,
107618,46.49081,30.71877,49,
107618,46.49058,30.71872,51,
107618,46.49014,30.71875,53,
107618,46.48933,30.71878,55,
107618,46.48933,30.71873,57,
107618,46.489333235227456,30.718776583671573,59,
107618,46.48933,30.71878,64,
107618,46.48671,30.71963,66,
107618,46.4845,30.72032,68,
107618,46.48450212404865,30.72038054466248,70,
107618,46.4845,30.72033,75,
107618,46.48144,30.72138,77,
107618,46.48143628816822,30.72138369083405,79,
107618,46.48144,30.72138,84,
107618,46.47874,30.72227,86,
107618,46.47873,30.72222,88,
107618,46.478743381369654,30.72227954864502,90,
107618,46.47873,30.72222,95,
107618,46.47874,30.72227,97,
107618,46.47592,30.72316,99,
107618,46.47591734820293,30.723159313201908,101,
107618,46.47592,30.72316,106,
107618,46.47578,30.72324,108,
107618,46.47565,30.72335,110,
107618,46.47425,30.72492,112,
107618,46.47292,30.72643,114,
107618,46.47292491781627,30.726431608200077,116,
107618,46.47289,30.72645,121,
107618,46.47218,30.72726,123,
107618,46.47196,30.72754,125,
107618,46.47189,30.7277,127,
107618,46.47182,30.72783,129,
107618,46.47172,30.72794,131,
107618,46.47157,30.72809,133,
107618,46.47143,30.72815,135,
107618,46.47132,30.72818,137,
107618,46.47083,30.72816,139,
107618,46.47059,30.72817,141,
107618,46.47045,30.72826,143,
107618,46.47038,30.72844,145,
107618,46.4703,30.72965,147,
107618,46.47024,30.73023,149,
107618,46.47025,30.73026,151,
107618,46.47023528442392,30.730256438255314,153,
107618,46.47024,30.73026,158,
107618,46.46998,30.73345,160,
107618,46.46978,30.73607,162,
107618,46.46974,30.7362,164,
107618,46.469758673434995,30.736248493194584,166,
107618,46.46974,30.73621,171,
107618,46.46977,30.73639,173,
107618,46.46966,30.73806,175,
107618,46.46963,30.73834,177,
107618,46.46955,30.73858,179,
107618,46.46952,30.73883,181,
107618,46.4693,30.74174,183,
107618,46.46932270003833,30.74162364006043,185,
107618,46.4693,30.74174,190,
107618,46.4693,30.74207,192,
107618,46.46934,30.74234,194,
107618,46.4694,30.74263,196,
107618,46.46941,30.74275,198,
107618,46.4694,30.74287,200,
107618,46.46913,30.74634,202,
107618,46.46909,30.74644,204,
107618,46.469097322591146,30.746440887451175,206,
107618,46.4691,30.74644,211,
107618,46.46912,30.74664,213,
107618,46.46891,30.74956,215,
107618,46.46872,30.75205,217,
107618,46.46871,30.75219,219,
107618,46.46868,30.75229,221,
107618,46.468720459856925,30.75228810310364,223,
107618,46.46866,30.7523,228,
107618,46.46868,30.75256,230,
107618,46.46874,30.75273,232,
107618,46.46881,30.75279,234,
107618,46.4689,30.75285,236,
107618,46.47065,30.75325,238,
107618,46.47157,30.75348,240,
107618,46.47205,30.75359,242,
107618,46.47227,30.75366,244,
107618,46.47239,30.75371,246,
107618,46.47294,30.75431,248,
107618,46.4732,30.75456,250,
107618,46.47332,30.75467,252,
107618,46.47343,30.75482,254,
107618,46.47332,30.75488,256,
107618,46.473438445343724,30.75484156608582,258,
107619,46.473438445343724,30.75484156608582,1,
107619,46.47332,30.75487,6,
107619,46.47345,30.75484,8,
107619,46.47359,30.75501,10,
107619,46.47373,30.75517,12,
107619,46.4738,30.75525,14,
107619,46.47385,30.75531,16,
107619,46.47394,30.75534,18,
107619,46.47412,30.75535,20,
107619,46.47432,30.75535,22,
107619,46.47443,30.75531,24,
107619,46.4745,30.75513,26,
107619,46.47451,30.75501,28,
107619,46.4745,30.75489,30,
107619,46.47453,30.7549,32,
107619,46.47452459551758,30.754868388175968,34,
107619,46.47452,30.75487,39,
107619,46.47449,30.75486,41,
107619,46.47452,30.75473,43,
107619,46.47454,30.75458,45,
107619,46.47454,30.75446,47,
107619,46.4745,30.75435,49,
107619,46.47445,30.75427,51,
107619,46.47432,30.75421,53,
107619,46.47396,30.75414,55,
107619,46.47293,30.75387,57,
107619,46.47253,30.7538,59,
107619,46.47235,30.75369,61,
107619,46.4719,30.75353,63,
107619,46.47190893181283,30.75353264808655,65,
107619,46.47191,30.75353,70,
107619,46.46923,30.75285,72,
107619,46.46923033234496,30.75284600257874,74,
107619,46.46923,30.75285,79,
107619,46.46902,30.75282,81,
107619,46.46888,30.75278,83,
107619,46.4688,30.75268,85,
107619,46.46876,30.75249,87,
107619,46.46879,30.75187,89,
107619,46.46884,30.75111,91,
107619,46.46895,30.74965,93,
107619,46.46905,30.74821,95,
107619,46.46913,30.74722,97,
107619,46.46919,30.74693,99,
107619,46.46919338522375,30.746929049491886,101,
107619,46.46919,30.74693,106,
107619,46.46918,30.74675,108,
107619,46.4693,30.74478,110,
107619,46.46944,30.74305,112,
107619,46.4695,30.74289,114,
107619,46.469463098632005,30.74284136295319,116,
107619,46.4695,30.74289,121,
107619,46.46945,30.74274,123,
107619,46.46939,30.74237,125,
107619,46.46934,30.74208,127,
107619,46.46932,30.7418,129,
107619,46.46934,30.74141,131,
107619,46.46942,30.7405,133,
107619,46.46949,30.73935,135,
107619,46.46952,30.73903,137,
107619,46.46955,30.73869,139,
107619,46.46962,30.73842,141,
107619,46.46966,30.73821,143,
107619,46.46969,30.73794,145,
107619,46.46974,30.73731,147,
107619,46.46979,30.7371,149,
107619,46.469788230827014,30.73709607124329,151,
107619,46.46979,30.7371,156,
107619,46.46979,30.73685,158,
107619,46.47,30.73408,160,
107619,46.47019,30.7313,162,
107619,46.47024,30.73113,164,
107619,46.47024267370873,30.73112010955811,166,
107619,46.47024,30.73112,171,
107619,46.47021,30.731,173,
107619,46.47025,30.73058,175,
107619,46.47029,30.73001,177,
107619,46.47039,30.72848,179,
107619,46.47042,30.72836,181,
107619,46.47048,30.72828,183,
107619,46.4706,30.72822,185,
107619,46.47134,30.72823,187,
107619,46.47152,30.72816,189,
107619,46.47169,30.72803,191,
107619,46.47187,30.72779,193,
107619,46.47194,30.72767,195,
107619,46.47207,30.72742,197,
107619,46.47331,30.72607,199,
107619,46.4733005662782,30.72606101611335,201,
107619,46.4733,30.72606,206,
107619,46.47548,30.72357,208,
107619,46.47572,30.72335,210,
107619,46.47583,30.72331,212,
107619,46.4759,30.72341,214,
107619,46.47589148839826,30.72339534759522,216,
107619,46.47589,30.7234,221,
107619,46.47582,30.7233,223,
107619,46.47598,30.72326,225,
107619,46.4782,30.7225,227,
107619,46.47836,30.72246,229,
107619,46.47847,30.72249,231,
107619,46.47825206849665,30.722478032112125,233,
107619,46.47847,30.72249,238,
107619,46.47852,30.72241,240,
107619,46.48091,30.72166,242,
107619,46.48091544827838,30.72162508964539,244,
107619,46.4809,30.72166,249,
107619,46.48417,30.7206,251,
107619,46.48409951208285,30.720562934875492,253,
107619,46.48417,30.7206,258,
107619,46.48874,30.719,260,
107619,46.48874,30.71904,262,
107619,46.488742296647736,30.719044804573063,264,
107619,46.48874,30.71904,269,
107619,46.48874,30.719,271,
107619,46.48909,30.71887,273,
107619,46.48938,30.71884,275,
107619,46.4896,30.71882,277,
107619,46.48972,30.71882,279,
107619,46.49051,30.71878,281,
107619,46.49067,30.71877,283,
107619,46.49086,30.71883,285,
107619,46.4934,30.71968,287,
107619,46.4935,30.71972,289,
107619,46.49356,30.71982,291,
107619,46.49357,30.71993,293,
107619,46.49355,30.72005,295,
107619,46.49329,30.72043,297,
107619,46.49327,30.72057,299,
107619,46.49327,30.72074,301,
107619,46.4934,30.72085,303,
107619,46.49412,30.72119,305,
107619,46.49411,30.72122,307,
107619,46.49406051274018,30.721163749694828,309,
107620,46.466847191574054,30.738241648496377,1,
107620,46.46687,30.73825,6,
107620,46.46684,30.73858,8,
107620,46.46682,30.73886,10,
107620,46.46686,30.73899,12,
107620,46.4669,30.73906,14,
107620,46.46703,30.73909,16,
107620,46.46733,30.73915,18,
107620,46.46756,30.73915,20,
107620,46.46767,30.73906,22,
107620,46.46771,30.73881,24,
107620,46.46773,30.73855,26,
107620,46.46775,30.73825,28,
107620,46.46774,30.73802,30,
107620,46.46774,30.73791,32,
107620,46.46771,30.73782,34,
107620,46.46767,30.73774,36,
107620,46.46761,30.73768,38,
107620,46.4675,30.73758,40,
107620,46.46555,30.73576,42,
107620,46.46543,30.73563,44,
107620,46.46536,30.73551,46,
107620,46.4653,30.73538,48,
107620,46.46523,30.73524,50,
107620,46.46511,30.735,52,
107620,46.46486,30.73475,54,
107620,46.46474,30.73458,56,
107620,46.46474846355313,30.73460698127747,58,
107620,46.46476,30.73458,63,
107620,46.46425,30.73418,65,
107620,46.46375,30.73375,67,
107620,46.46272,30.73279,69,
107620,46.46224,30.73232,71,
107620,46.46173,30.73187,73,
107620,46.46119,30.73136,75,
107620,46.4607,30.73087,77,
107620,46.460686,30.730871,79,
107620,46.46069,30.73087,84,
107620,46.46053,30.73078,86,
107620,46.46036,30.73067,88,
107620,46.46,30.73042,90,
107620,46.45871,30.7293,92,
107620,46.4585,30.72918,94,
107620,46.45839,30.72913,96,
107620,46.45823,30.7291,98,
107620,46.45634,30.72898,100,
107620,46.45615,30.72889,102,
107620,46.45594,30.72874,104,
107620,46.45583,30.72868,106,
107620,46.45567,30.72864,108,
107620,46.45502,30.72858,110,
107620,46.45466,30.72854,112,
107620,46.45437,30.72858,114,
107620,46.45418,30.72865,116,
107620,46.45407,30.72866,118,
107620,46.45397,30.72865,120,
107620,46.45365,30.72859,122,
107620,46.45347,30.72854,124,
107620,46.45345902210269,30.728545188903812,126,
107620,46.45346,30.72855,131,
107620,46.45106,30.7281,133,
107620,46.451059,30.728105,135,
107620,46.45106,30.72811,140,
107620,46.44652,30.7273,142,
107620,46.44652168039975,30.727299405738613,144,
107620,46.44652,30.7273,149,
107620,46.44315,30.7267,151,
107620,46.44314681617764,30.726694464683536,153,
107620,46.44315,30.72669,158,
107620,46.44282,30.72669,160,
107620,46.44222,30.72662,162,
107620,46.43925,30.72609,164,
107620,46.43874,30.72599,166,
107620,46.43864,30.72597,168,
107620,46.4386,30.72588,170,
107620,46.438592,30.725886,172,
107620,46.43859,30.72589,177,
107620,46.43432,30.72718,179,
107620,46.43432,30.727183,181,
107620,46.43432,30.72718,186,
107620,46.43087,30.7283,188,
107620,46.43061,30.72836,190,
107620,46.43037,30.7284,192,
107620,46.43037767460163,30.728448629379276,194,
107620,46.43038,30.7284,199,
107620,46.43026,30.72848,201,
107620,46.43004,30.72855,203,
107620,46.4295,30.72871,205,
107620,46.42935,30.72872,207,
107620,46.42922,30.72864,209,
107620,46.42763,30.72655,211,
107620,46.42561,30.7239,213,
107620,46.42546,30.72383,215,
107620,46.4253,30.72385,217,
107620,46.42509,30.72388,219,
107620,46.42509390917858,30.72386741638184,221,
107620,46.42509,30.72387,226,
107620,46.42484,30.724,228,
107620,46.4222,30.7249,230,
107620,46.42175,30.72504,232,
107620,46.42156,30.72505,234,
107620,46.421553,30.725046,236,
107620,46.42155,30.72505,241,
107620,46.4214,30.72514,243,
107620,46.42093,30.72532,245,
107620,46.41905,30.72599,247,
107620,46.41873,30.72608,249,
107620,46.41803,30.72613,251,
107620,46.41777,30.72611,253,
107620,46.41766,30.72605,255,
107620,46.41765731575718,30.726056098937992,257,
107620,46.41766,30.72606,262,
107620,46.41749,30.72614,264,
107620,46.41613,30.72662,266,
107620,46.41491,30.72705,268,
107620,46.41456,30.72717,270,
107620,46.4144,30.72718,272,
107620,46.414391698423344,30.727193355560306,274,
107620,46.41439,30.72719,279,
107620,46.41439,30.72715,281,
107620,46.4143,30.72726,283,
107620,46.41385,30.72746,285,
107620,46.41156,30.72827,287,
107620,46.41073,30.72852,289,
107620,46.41071903217025,30.72857201099396,291,
107620,46.41072,30.72852,296,
107620,46.40918,30.72914,298,
107620,46.40774,30.72959,300,
107620,46.40774891071867,30.72963953018189,302,
107620,46.40774,30.72959,307,
107620,46.40584,30.73027,309,
107620,46.405840254168766,30.73031544685364,311,
107620,46.40584,30.73027,316,
107620,46.40257,30.73157,318,
107620,46.402573929218576,30.73156535625458,320,
107620,46.40257,30.73157,325,
107620,46.40048,30.73222,327,
107620,46.39973,30.7327,329,
107620,46.39917,30.73305,331,
107620,46.39899,30.73313,333,
107620,46.39899295416615,30.733163952827457,335,
107620,46.39899,30.73313,340,
107620,46.39872,30.7333,342,
107620,46.39795,30.73371,344,
107620,46.39621,30.73453,346,
107620,46.39621457711201,30.734526515007023,348,
107620,46.39621,30.73453,353,
107620,46.39376,30.73483,355,
107620,46.393764,30.73483,357,
107620,46.39376,30.73483,362,
107620,46.39346,30.73485,364,
107620,46.39328,30.73482,366,
107620,46.39234,30.73439,368,
107620,46.39099,30.73373,370,
107620,46.390994101285095,30.733727216720585,372,
107620,46.39099,30.73373,377,
107620,46.38776,30.73226,379,
107620,46.38723,30.732,381,
107620,46.38681,30.73173,383,
107620,46.3867,30.73161,385,
107620,46.3866,30.73144,387,
107620,46.38661310405771,30.731436610221866,389,
107620,46.38661,30.73144,394,
107620,46.38633,30.73093,396,
107620,46.38622,30.73069,398,
107620,46.38611,30.7304,400,
107620,46.38599,30.72986,402,
107620,46.38562,30.72738,404,
107620,46.38564,30.72738,406,
107620,46.38560290869656,30.72735965251923,408,
107620,46.38564,30.72738,413,
107620,46.38562,30.72738,415,
107620,46.38497,30.72411,417,
107620,46.38438,30.72135,419,
107620,46.38437806800176,30.72135150432587,421,
107620,46.38438,30.72135,426,
107620,46.38324,30.71632,428,
107620,46.38320870804117,30.71633577346802,430,
107620,46.38324,30.71632,435,
107620,46.38288,30.71525,437,
107620,46.38249,30.7144,439,
107620,46.38249079742879,30.71439921855927,441,
107621,46.382342773448215,30.7149088382721,1,
107621,46.38234,30.71491,6,
107621,46.38254,30.71481,8,
107621,46.38268,30.71485,10,
107621,46.38278,30.71499,12,
107621,46.38298,30.71554,14,
107621,46.38313,30.71613,16,
107621,46.38328,30.71681,18,
107621,46.383282718907736,30.716770291328434,20,
107621,46.38328,30.71681,25,
107621,46.38438,30.72135,27,
107621,46.38437806800176,30.72135150432587,29,
107621,46.38438,30.72135,34,
107621,46.38497,30.72431,36,
107621,46.38528,30.72575,38,
107621,46.38551,30.72717,40,
107621,46.38552150019781,30.727155804634098,42,
107621,46.38551,30.72717,47,
107621,46.38597,30.72987,49,
107621,46.3861,30.73042,51,
107621,46.38628,30.73088,53,
107621,46.38662,30.73144,55,
107621,46.38661310405771,30.731436610221866,57,
107621,46.38661,30.73144,62,
107621,46.38675,30.73168,64,
107621,46.3869,30.73182,66,
107621,46.38716,30.73196,68,
107621,46.38769,30.73224,70,
107621,46.38827,30.73252,72,
107621,46.38861,30.7327,74,
107621,46.3892,30.733,76,
107621,46.38953,30.73314,78,
107621,46.38976,30.73318,80,
107621,46.39147,30.73404,82,
107621,46.391478801501975,30.734038352966312,84,
107621,46.39148,30.73404,89,
107621,46.39323,30.73487,91,
107621,46.39361,30.73493,93,
107621,46.39361,30.7349,95,
107621,46.393606251541776,30.734902024269108,97,
107621,46.39361,30.7349,102,
107621,46.39361,30.73493,104,
107621,46.39592,30.7347,106,
107621,46.39592,30.73466,108,
107621,46.39592970222775,30.73462843894959,110,
107621,46.39592,30.73466,115,
107621,46.39592,30.7347,117,
107621,46.39626,30.73459,119,
107621,46.39744,30.73403,121,
107621,46.3985,30.7335,123,
107621,46.39914,30.73325,125,
107621,46.39913,30.7332,127,
107621,46.399129834598774,30.733174681663517,129,
107621,46.39913,30.7332,134,
107621,46.39914,30.73325,136,
107621,46.39953,30.7329,138,
107621,46.39995,30.73258,140,
107621,46.40039,30.7323,142,
107621,46.40256,30.73158,144,
107621,46.402573929218576,30.73156535625458,146,
107621,46.40257,30.73157,151,
107621,46.40541,30.73055,153,
107621,46.405414,30.73055,155,
107621,46.40541,30.73055,160,
107621,46.40727,30.72989,162,
107621,46.40728284958435,30.72985410690308,164,
107621,46.40728,30.72989,169,
107621,46.41029,30.72882,171,
107621,46.41028628481406,30.728781223297123,173,
107621,46.41028,30.72882,178,
107621,46.41422,30.72739,180,
107621,46.4142252687468,30.72739183902741,182,
107621,46.41423,30.72739,187,
107621,46.41778,30.7262,189,
107621,46.417775658353236,30.726206302642822,191,
107621,46.41778,30.72621,196,
107621,46.41875,30.72616,198,
107621,46.41972,30.72577,200,
107621,46.42135,30.72526,202,
107621,46.421340608648165,30.725251436233524,204,
107621,46.42134,30.72525,209,
107621,46.42531,30.72386,211,
107621,46.42549,30.72384,213,
107621,46.42564,30.72395,215,
107621,46.42577,30.72414,217,
107621,46.42587,30.72432,219,
107621,46.42587411950762,30.72431802749634,221,
107621,46.42587,30.72432,226,
107621,46.42905,30.72851,228,
107621,46.42904661330962,30.728496909141544,230,
107621,46.42905,30.72851,235,
107621,46.42923,30.7287,237,
107621,46.42933,30.72875,239,
107621,46.42945,30.72875,241,
107621,46.43059,30.72841,243,
107621,46.43211,30.72795,245,
107621,46.43211540014503,30.727949738502502,247,
107621,46.43212,30.72795,252,
107621,46.43405,30.72729,254,
107621,46.434046,30.727291,256,
107621,46.43405,30.72729,261,
107621,46.43738,30.72631,263,
107621,46.43737630371281,30.72631359100342,265,
107621,46.43738,30.72631,270,
107621,46.43816,30.72602,272,
107621,46.43831,30.72597,274,
107621,46.43843,30.72595,276,
107621,46.44054,30.72634,278,
107621,46.44255,30.72667,280,
107621,46.4427,30.72672,282,
107621,46.442673664551045,30.726694464683536,284,
107621,46.44268,30.72672,289,
107621,46.44276,30.72673,291,
107621,46.44288,30.72675,293,
107621,46.44638,30.72734,295,
107621,46.446373,30.727333,297,
107621,46.44637,30.72733,302,
107621,46.45062,30.72815,304,
107621,46.450625,30.728149,306,
107621,46.45063,30.72815,311,
107621,46.45357,30.72868,313,
107621,46.45356250388029,30.728679299354557,315,
107621,46.45356,30.72868,320,
107621,46.45394,30.72871,322,
107621,46.45414,30.72868,324,
107621,46.45432,30.72862,326,
107621,46.45446,30.72863,328,
107621,46.45586,30.72872,330,
107621,46.456,30.72877,332,
107621,46.45613,30.72888,334,
107621,46.45625,30.72897,336,
107621,46.45638,30.72898,338,
107621,46.45768,30.72908,340,
107621,46.45822,30.72914,342,
107621,46.45846,30.7292,344,
107621,46.45866,30.7293,346,
107621,46.4589,30.72947,348,
107621,46.45965,30.73014,350,
107621,46.46014,30.73058,352,
107621,46.46041,30.73077,354,
107621,46.46066,30.73101,356,
107621,46.46083,30.73117,358,
107621,46.46082,30.73122,360,
107621,46.46083530194352,30.731157660484318,362,
107621,46.46084,30.73121,367,
107621,46.46172,30.73192,369,
107621,46.46237,30.73248,371,
107621,46.46255,30.7327,373,
107621,46.46268,30.73285,375,
107621,46.46474,30.7347,377,
107621,46.46509,30.73504,379,
107621,46.46518,30.73517,381,
107621,46.46524,30.73531,383,
107621,46.46529,30.73547,385,
107621,46.46535,30.73559,387,
107621,46.46548,30.7358,389,
107621,46.46672,30.73689,391,
107621,46.46678,30.73703,393,
107621,46.46681,30.73716,395,
107621,46.46681,30.7374,397,
107621,46.46681,30.73761,399,
107621,46.46684,30.73778,401,
107621,46.46683,30.73798,403,
107621,46.46683,30.73823,405,
107621,46.466847191574054,30.738241648496377,407,
107627,46.49406051274018,30.721163749694828,1,
107627,46.49409,30.72122,6,
107627,46.4941,30.72119,8,
107627,46.49425,30.72123,10,
107627,46.49441,30.7211,12,
107627,46.4947,30.72083,14,
107627,46.49487,30.72058,16,
107627,46.49502,30.72034,18,
107627,46.49503,30.72024,20,
107627,46.49501,30.72015,22,
107627,46.49495,30.72009,24,
107627,46.49484,30.72005,26,
107627,46.49384,30.71984,28,
107627,46.49305,30.71953,30,
107627,46.49305,30.71948,32,
107627,46.493052307555075,30.719484686851505,34,
107627,46.49305,30.71948,39,
107627,46.49305,30.71953,41,
107627,46.4921,30.71923,43,
107627,46.49112,30.71893,45,
107627,46.49054,30.71874,47,
107627,46.48972,30.71882,49,
107627,46.48935,30.71884,51,
107627,46.48934,30.71873,53,
107627,46.489333235227456,30.718776583671573,55,
107627,46.48934,30.71872,60,
107627,46.48935,30.71883,62,
107627,46.48895,30.71882,64,
107627,46.4845,30.72032,66,
107627,46.48450212404865,30.72038054466248,68,
107627,46.4845,30.72033,73,
107627,46.48451,30.7204,75,
107627,46.48429,30.72046,77,
107627,46.48403,30.72054,79,
107627,46.48247,30.72106,81,
107627,46.48215,30.72116,83,
107627,46.48137,30.72144,85,
107627,46.48116,30.72151,87,
107627,46.48112,30.72153,89,
107627,46.48109,30.72155,91,
107627,46.4809,30.72159,93,
107627,46.48089,30.72159,95,
107627,46.4809,30.72166,97,
107627,46.48091544827838,30.72162508964539,99,
107627,46.4809,30.72166,104,
107627,46.48089,30.72159,106,
107627,46.47983,30.72191,108,
107627,46.47953,30.72202,110,
107627,46.47903,30.72217,112,
107627,46.47869,30.72228,114,
107627,46.47858,30.72232,116,
107627,46.47837,30.72239,118,
107627,46.47839,30.72251,120,
107627,46.47847,30.72249,122,
107627,46.47825206849665,30.722478032112125,124,
107627,46.47847,30.72249,129,
107627,46.47839,30.72251,131,
107627,46.47837,30.72239,133,
107627,46.4782,30.72245,135,
107627,46.47775,30.72262,137,
107627,46.47753,30.72269,139,
107627,46.47734,30.72275,141,
107627,46.47715,30.72282,143,
107627,46.47708,30.72284,145,
107627,46.47693,30.7229,147,
107627,46.47676,30.72297,149,
107627,46.47659,30.72303,151,
107627,46.4764,30.72307,153,
107627,46.4762,30.72314,155,
107627,46.47599,30.72322,157,
107627,46.47586,30.72327,159,
107627,46.47579,30.72329,161,
107627,46.47573,30.72335,163,
107627,46.47556,30.72357,165,
107627,46.47547,30.72363,167,
107627,46.47554,30.72372,169,
107627,46.47558,30.72378,171,
107627,46.4757,30.724,173,
107627,46.47578,30.72389,175,
107627,46.47571785796302,30.723942518234256,177,
107627,46.47578,30.72389,182,
107627,46.4757,30.724,184,
107627,46.47558,30.72378,186,
107627,46.47554,30.72372,188,
107627,46.47547,30.72363,190,
107627,46.47545,30.7237,192,
107627,46.47541,30.72374,194,
107627,46.47365,30.7258,196,
107627,46.47305,30.72649,198,
107627,46.47295,30.7266,200,
107627,46.47286,30.72644,202,
107627,46.47292491781627,30.726431608200077,204,
107627,46.47286,30.72644,209,
107627,46.47295,30.7266,211,
107627,46.47283,30.72674,213,
107627,46.47197,30.72773,215,
107627,46.4715,30.72822,217,
107627,46.47142,30.72827,219,
107627,46.47135,30.72829,221,
107627,46.47039,30.72827,223,
107627,46.47034,30.72829,225,
107627,46.46897,30.7282,227,
107627,46.46888,30.72887,229,
107627,46.46888,30.72902,231,
107627,46.46879,30.72966,233,
107627,46.46871,30.72963,235,
107627,46.468714,30.729633,237,
107627,46.46871,30.72963,242,
107627,46.46842,30.73335,244,
107627,46.46797,30.73415,246,
107627,46.46784,30.73618,248,
107627,46.467885440973795,30.735937356948856,250,
107627,46.46785,30.73619,255,
107627,46.46779,30.73735,257,
107627,46.46769,30.73759,259,
107627,46.46753,30.73765,261,
107627,46.46735,30.73746,263,
107627,46.46716,30.73737,265,
107627,46.46699,30.73739,267,
107627,46.46689,30.73758,269,
107627,46.46686,30.7379,271,
107627,46.46684,30.73825,273,
107627,46.46671,30.73823,275,
107627,46.466847191574054,30.738241648496377,277,
107627,46.46671,30.73823,282,
107627,46.46684,30.73825,284,
107627,46.46681,30.73862,286,
107627,46.46681,30.73893,288,
107627,46.46689,30.73905,290,
107627,46.46702,30.73909,292,
107627,46.46729,30.73912,294,
107627,46.46754,30.73913,296,
107627,46.46764,30.73901,298,
107627,46.4677,30.73848,300,
107627,46.46771,30.73818,302,
107627,46.46772,30.738,304,
107627,46.46769,30.7378,306,
107627,46.46761,30.73759,308,
107627,46.4655,30.73573,310,
107627,46.46538,30.73556,312,
107627,46.46525,30.73528,314,
107627,46.46515,30.73507,316,
107627,46.46495,30.73486,318,
107627,46.46473,30.73458,320,
107627,46.46474846355313,30.73460698127747,322,
107627,46.46476,30.73458,327,
107627,46.46272,30.73282,329,
107627,46.46166,30.73185,331,
107627,46.46069,30.73087,333,
107627,46.460686,30.730871,335,
107627,46.46069,30.73087,340,
107627,46.46003,30.73043,342,
107627,46.45871,30.72931,344,
107627,46.45829,30.72914,346,
107627,46.45634,30.72899,348,
107627,46.45614,30.72888,350,
107627,46.45591,30.72871,352,
107627,46.45568,30.72863,354,
107627,46.45445,30.72853,356,
107627,46.45421,30.72857,358,
107627,46.45401,30.72861,360,
107627,46.45346,30.72853,362,
107627,46.45345902210269,30.728545188903812,364,
107627,46.45346,30.72855,369,
107627,46.45106,30.7281,371,
107627,46.451059,30.728105,373,
107627,46.45106,30.72811,378,
107627,46.44884,30.72776,380,
107627,46.44652,30.7273,382,
107627,46.44652168039975,30.727299405738613,384,
107627,46.44652,30.7273,389,
107627,46.44315,30.7267,391,
107627,46.44314681617764,30.726694464683536,393,
107627,46.44315,30.72669,398,
107627,46.44267,30.72666,400,
107627,46.43932,30.72608,402,
107627,46.4386,30.72588,404,
107627,46.438592,30.725886,406,
107627,46.43859,30.72589,411,
107627,46.43432,30.72718,413,
107627,46.43432,30.727183,415,
107627,46.43432,30.72718,420,
107627,46.43087,30.7283,422,
107627,46.43037,30.72838,424,
107627,46.43037,30.7284,426,
107627,46.43037767460163,30.728448629379276,428,
107627,46.43038,30.7284,433,
107627,46.43038,30.72838,435,
107627,46.42953,30.72875,437,
107627,46.42936,30.72876,439,
107627,46.42922,30.72869,441,
107627,46.42762,30.72658,443,
107627,46.42561,30.7239,445,
107627,46.42546,30.72383,447,
107627,46.4253,30.72385,449,
107627,46.42509,30.72388,451,
107627,46.42509390917858,30.72386741638184,453,
107627,46.42509,30.72387,458,
107627,46.42495,30.72395,460,
107627,46.42474,30.72401,462,
107627,46.42423,30.72418,464,
107627,46.4239,30.72428,466,
107627,46.42356,30.72439,468,
107627,46.42338,30.72447,470,
107627,46.42319,30.72453,472,
107627,46.42276,30.72469,474,
107627,46.42258,30.72474,476,
107627,46.42242,30.72482,478,
107627,46.42229,30.72486,480,
107627,46.42189,30.72497,482,
107627,46.42152,30.72509,484,
107627,46.42114,30.72523,486,
107627,46.42092,30.72531,488,
107627,46.4203,30.72551,490,
107627,46.42,30.72562,492,
107627,46.41969,30.72571,494,
107627,46.41937,30.72583,496,
