stop_id,stop_name,stop_lat,stop_lon,stop_desc
798797,"ТЦ ""Вузівський""",46.41028628481406,30.728781223297123,26-
798798,"ж/м ""Альтаїр""",46.421340608648165,30.725251436233524,26-
798800,ж/м Шкільний,46.412004,30.708701,13
798764,вул. Старопортофранківська,46.47574002358133,30.722810626029972,5-
798803,Центр надання адміністративних послуг Одеської міської ради,46.453196620999435,30.72136223316193,
798804,Центр надання адміністративних послуг Одеської міської ради,46.45303030978646,30.721249580383304,
798805,Залізничний вокзал,46.469463098632005,30.74284136295319,28-
798644,7-а станція Великого Фонтану,46.426920545212866,30.751622915267948,17
798646,7-а станція Люстдорфської дороги,46.399129834598774,30.733174681663517,26-
798765,вул. Тираспольська,46.47589148839826,30.72339534759522,28-
798806,Залізничний вокзал,46.46932270003833,30.74162364006043,28
798766,вул. Тираспольська,46.47591734820293,30.723159313201908,28
798808,станція Застава ІІ,46.46564634481444,30.688564181327823,21
798649,8-а станція Люстдорфської дороги,46.393606251541776,30.734902024269108,26-
798651,8-а станція Великого Фонтану,46.42316737044426,30.75329124927521,
798767,вул. Торгова,46.48409951208285,30.720562934875492,28-
798810,вул. Академіка Гаркавого,46.361091,30.701989,
798656,9-а станція Люстдорфської дороги,46.38661310405771,30.731436610221866,26
798768,вул. Торгова,46.48450212404865,30.72038054466248,28
798657,9-а станція Великого Фонтану,46.42018313478041,30.753725767135624,17-
798811,вул. Академіка Гаркавого,46.361298,30.701977,
798773,вул. Успенська,46.47596537352183,30.731511712074283,15
798817,Матроський узвіз,46.48821044643675,30.71133613586426,12-
798818,Матроський узвіз,46.48867581565575,30.71165263652802,12
798658,9-а станція Великого Фонтану,46.42098560330124,30.754181742668155,17
798663,11-а станція Люстдорфської дороги,46.382342773448215,30.7149088382721,26-
798659,10-а станція Люстдорфської дороги,46.38560290869656,30.72735965251923,26
798668,12-а станція Великого Фонтану,46.405429662345405,30.755013227462772,18
798660,10-а станція Люстдорфської дороги,46.38552150019781,30.727155804634098,26-
798820,Меморіал 411-ї батареї,46.371373,30.728602,18
798821,Міжрейсова база моряків,46.441268971451635,30.761895775794986,5-
798822,Міжрейсова база моряків,46.44145749815598,30.762078166008,5
798662,10-а станція Великого Фонтану,46.414436079584654,30.753736495971683,17-
798669,12-а станція Великого Фонтану,46.40502646556556,30.754122734069824,18-
798670,14-а станція Великого Фонтану,46.397816,30.749859,18-
798673,15-а станція Великого Фонтану,46.3951490634302,30.74803411960602,18-
798823,пров. Чорноморський,46.39592970222775,30.73462843894959,26-
798825,Католицьке кладовище,46.446373,30.727333,-
798826,пров. Чорноморський,46.39621457711201,30.734526515007023,26
798829,4-а станція Люстдорфської дороги,46.41765731575718,30.726056098937992,26
798830,"Санаторій ""Аркадія""",46.45005140515751,30.76253414154053,5-
798831,"Санаторій ""Аркадія""",46.45150391871136,30.761681199073795,5
798674,16-а станція Великого Фонтану,46.39321406698671,30.74661254882813,18
798676,16-а станція Великого Фонтану,46.392049,30.747078,18-
798834,пл. Олексіївська,46.459811,30.717792,15
798678,вул. Михайла Болтенка,46.461637171946734,30.720305442810062,
798835,пл. Олексіївська,46.459877,30.717644,11-
798679,вул. Михайла Болтенка,46.461502,30.720407,15
798680,"Дім відпочинку ""Чорне море""",46.398846,30.74836,18
798681,Дім творчості письменників,46.37241314867202,30.730304718017578,18
798836,Ольгіївський узвіз,46.492767938610726,30.714012980461124,12
798683,"Завод ""Стальканат""",46.46083530194352,30.731157660484318,26-
798684,КДЦ №6,46.44680620949006,30.741151571273807,17
798837,Ольгіївський узвіз,46.49206993580692,30.713551640510563,12-
798685,КДЦ №6,46.44703537543737,30.740904808044437,17-
798839,пл. Бориса Дерев'янка,46.44254798295952,30.70562839508057,10-
798687,вул. Тираспольська,46.47572524650347,30.72410345077515,21-
798688,узвіз Маловського,46.48479761717343,30.708670020103455,12-
798689,вул. Балківська,46.46484083885192,30.707001686096195,21
798841,пл. Бориса Дерев'янка,46.44119134261906,30.70459842681885,10
798690,вул. Балківська,46.46487039891441,30.7060843706131,21-
798844,пл. 10 Квітня,46.43945390647418,30.757373571395878,5
798691,узвіз Маловського,46.484620321491164,30.708487629890445,12
798845,пл. 10 Квітня,46.43956111158478,30.757496953010563,5-
798692,вул. Якова Бреуса,46.45104562345235,30.710322260856632,10-
798846,пл. Трибуни Героїв,46.42904661330962,30.728496909141544,26-
798693,вул. Бреуса,46.442673664551045,30.726694464683536,26-
798695,вул. Бугаївська,46.46586434667231,30.695226788520817,21
798848,пр. Лесі Українки,46.45915392327189,30.75707316398621,
798696,вул. Бугаївська,46.46579044783526,30.69416463375092,21-
798698,вул. Велика Арнаутська,46.47292491781627,30.726431608200077,28
798849,пр. Лесі Українки,46.459379341887875,30.756515264511112,
798699,вул. Велика Арнаутська,46.47190893181283,30.75353264808655,28-
798700,вул. Велика Арнаутська,46.47295816794677,30.73107182979584,15
798703,вул. Героїв Крут,46.438943755126715,30.702329277992252,10-
798850,пр. Небесної Сотні,46.41233533167739,30.713444352149967,13
798704,вул. Героїв Крут,46.43841141819341,30.70191085338593,10
798851,пр. Небесної Сотні,46.41246108294879,30.713755488395694,13-
798705,університет Ушинського,46.48091544827838,30.72162508964539,
798852,пров. Високий,46.46399098019053,30.724012255668644,11-
798853,пров. Високий,46.46363255756014,30.72384595870972,15
798706,університет Ушинського,46.48143628816822,30.72138369083405,
798854,пров. Дачний,46.39944058890091,30.74678957462311,18-
798858,пров. Прохорівський,46.468764796784626,30.718948245048527,21
798859,пров. Прохорівський,46.46821058259272,30.71834206581116,21-
798860,Південно-західний масив,46.434046,30.727291,26-
798861,Південно-західний масив,46.43432,30.727183,26
804196,5-а станція Люстдорфської дороги,46.413760723005645,30.727133367287667,769
798707,Вул. Грецька,46.482742,30.732418,
798863,"ринок ""Привоз""",46.468003674514485,30.734784007072452,11-
798709,вул. Дачна,46.4040831954031,30.74704170227051,18-
798711,вул. Довга,46.38643918897238,30.746161937713627,18
798712,вул. Довженка,46.45726184826281,30.75884342193604,5
798713,вул. Довженка,46.456659474648255,30.759487152099613,5-
798715,вул. Дегтярна,46.4769775896132,30.72632968425751,21-
798716,вул. Дегтярна,46.47745783153788,30.726957321166996,21
798717,вул. Канатна,46.46919338522375,30.746929049491886,28-
798865,"Санаторій ""Зелена гірка""",46.377590990459815,30.73755204677582,18
798718,вул. Канатна,46.469097322591146,30.746440887451175,28
798719,вул. Олексія Маркевича,46.493052307555075,30.719484686851505,
798866,"Санаторій ""Одеса""",46.443305,30.765109,5-
798867,"Санаторій ""Одеса""",46.44314681617764,30.764974951744083,5
798720,вул. Колонічна,46.46555027592197,30.69911599159241,21
798868,"Санаторій ""Перлина""",46.37373078757585,30.732407569885257,18
798721,вул. Колонічна,46.4653248828549,30.699470043182377,21-
798871,"Санаторій ""Якір""",46.38285345448506,30.74381232261658,18
798872,"Санаторій ""ім. Чкалова""",46.44627764564504,30.764175653457645,5-
798722,вул. Академіка Корольова,46.412816,30.718719,13-
798873,"Санаторій ""ім. Чкалова""",46.44650311756284,30.763757228851322,5
798723,вул. Академіка Корольова,46.412791,30.718992,13
798874,пров. Аліберне,46.34975292984501,30.696551799774173,
798726,Вул. Левітана (на вимогу),46.40728284958435,30.72985410690308,26-
798727,Вул. Левітана (на вимогу),46.40774891071867,30.72963953018189,26
798728,вул. Львівська,46.40208932754426,30.74708461761475,18-
798729,вул. Львівська,46.402740394449296,30.746912956237797,18
798730,вул. М'ясоїдівська,46.470678639736505,30.72210252285004,21-
798731,вул. М'ясоїдівська,46.471114602272216,30.722719430923465,21
798875,пров. Аліберне,46.349789957961825,30.69665372371674,
798732,вул. Олексія Вадатурського,46.44695775482126,30.70663154125214,
798876,селище Комунарів,46.3496270340602,30.69183111190796,27-
798734,вул. Олексія Вадатурського,46.44637374854379,30.706213116645817,
798735,вул. Мальовнича,46.45074625107989,30.719988942146305,10-
798877,селище Комунарів,46.34960851994972,30.69215834140778,27
798878,Аркадія,46.43124654429891,30.760747790336612,
798736,вул. Мальовнича,46.45072037931612,30.719302296638492,10
798880,Куликове поле,46.46684719166548,30.745904445648197,17-
798883,станція Одеса-Товарна,46.460103,30.713778,11
798737,вул. Михайла Болтенка,46.46576088827235,30.727198719978336,15
798738,вул. Ольгіївська,46.488742296647736,30.719044804573063,28-
798887,ЦПКіВ ім. Тараса Шевченка,46.47452459551758,30.754868388175968,28-
798889,вул. Старопортофранківська,46.473002501422506,30.725664496421818,21
798890,Театр Музичної комедії,46.467966726560604,30.75254023075104,5
798891,Театр Музичної комедії,46.467438368076564,30.752813816070557,5-
798892,Театр Музичної комедії,46.46923033234496,30.75284600257874,28-
798893,Театр Музичної комедії,46.468720459856925,30.75228810310364,28
798894,пл. Тираспольська,46.47960409172432,30.730680227279667,21
798897,пл. Тираспольська,46.47923468980639,30.731994509696964,15
798739,вул. Ольгіївська,46.489333235227456,30.718776583671573,28
798898,Турбаза,46.43630420012844,30.759192109107975,5-
798740,вул. Офіцерська,46.391478801501975,30.734038352966312,26-
798899,Автовокзал,46.476368,30.709207,
798902,Інститут ім. Філатова,46.453856,30.76087,5-
798741,вул. Пантелеймонівська,46.47004,30.73066,15
798904,вул. Гранітна,46.45424252209865,30.726791024208072,
807693,Тролейбусне депо,46.41815657184045,30.71187794208527,"Тролейбусне депо КП ""ОМЕТ"""
807690,Трамвайне депо №1,46.466711335938996,30.73485139727031,Трамвайне депо №1 КП «Одесміськелектротранс»
818653,"КСП ""Нива""",46.361067790299586,30.702114688025578,-
807680,Трамвайне депо №2,46.484390156432816,30.696081026106533,Трамвайне депо №2 КП«ОМЕТ»
890488,вул. Ольгіївська,46.49337729881365,30.72781562805176,7
864215,6-а ст. Люстдорфської дороги,46.4056077,30.7262197,3
890489,вул. Ольгіївська,46.493281278871216,30.727783441543583,7-
890491,вул. Торгова,46.49037844211985,30.73136687278748,7
890497,вул. Університетська,46.48676629914724,30.733003020286564,7
890490,вул. Торгова,46.490821633324664,30.730685591697696,7-
890496,вул. Єлісаветинська,46.4874200483221,30.733003020286564,7-
890625,вул. Приморська,46.49690037485449,30.723550915718082,7
873072,вул. Церковна,46.500637392622515,30.724554061889652,1+
