trip_id,trip_headsign,route_id,service_id,shape_id,direction_id
1661328,,107608,1,107608,1
1661329,,107608,1,107608,1
1661331,,107608,1,107608,1
1661332,,107608,1,107608,1
1661303,,107608,1,107608,1
1661293,,107608,1,107608,1
1661341,,107608,1,107608,1
1661292,,107608,1,107608,1
1661346,,107608,1,107608,1
1661290,,107608,1,107608,1
1661307,,107608,1,107608,1
1661445,,107609,1,107609,0
1661478,,107609,1,107609,0
1661477,,107609,1,107609,0
1661476,,107609,1,107609,0
1661474,,107609,1,107609,0
1661464,,107609,1,107609,0
1661465,,107609,1,107609,0
1661466,,107609,1,107609,0
1661467,,107609,1,107609,0
1661468,,107609,1,107609,0
1661469,,107609,1,107609,0
1661470,,107609,1,107609,0
1661471,,107609,1,107609,0
1661472,,107609,1,107609,0
1661473,,107609,1,107609,0
1661440,,107609,1,107609,0
1661463,,107609,1,107609,0
1661462,,107609,1,107609,0
1661461,,107609,1,107609,0
1661459,,107609,1,107609,0
1661449,,107609,1,107609,0
1661450,,107609,1,107609,0
1661451,,107609,1,107609,0
1661452,,107609,1,107609,0
1661453,,107609,1,107609,0
1661454,,107609,1,107609,0
1661455,,107609,1,107609,0
1661456,,107609,1,107609,0
1661457,,107609,1,107609,0
1661458,,107609,1,107609,0
1661475,,107609,1,107609,0
1661448,,107609,1,107609,0
1661447,,107609,1,107609,0
1661446,,107609,1,107609,0
1661444,,107609,1,107609,0
1661484,,107609,1,107609,0
1661483,,107609,1,107609,0
1661482,,107609,1,107609,0
1661481,,107609,1,107609,0
1661480,,107609,1,107609,0
1661479,,107609,1,107609,0
1661439,,107609,1,107609,0
1661441,,107609,1,107609,0
1661442,,107609,1,107609,0
1661443,,107609,1,107609,0
1661460,,107609,1,107609,0
1661485,,107609,1,107609,0
1661486,,107609,1,107609,0
1661487,,107609,1,107609,0
1661488,,107609,1,107609,0
1661438,,107609,1,107609,0
1661401,,107610,1,107610,1
1661409,,107610,1,107610,1
1661419,,107610,1,107610,1
1661420,,107610,1,107610,1
1661414,,107610,1,107610,1
1661413,,107610,1,107610,1
1661431,,107610,1,107610,1
1661432,,107610,1,107610,1
1661434,,107610,1,107610,1
1661435,,107610,1,107610,1
1661436,,107610,1,107610,1
1661437,,107610,1,107610,1
1661386,,107610,1,107610,1
1661426,,107610,1,107610,1
1661412,,107610,1,107610,1
1661427,,107610,1,107610,1
1661421,,107610,1,107610,1
1661422,,107610,1,107610,1
1661424,,107610,1,107610,1
1661430,,107610,1,107610,1
1661429,,107610,1,107610,1
1661399,,107610,1,107610,1
1661391,,107610,1,107610,1
1661416,,107610,1,107610,1
1661396,,107610,1,107610,1
1661417,,107610,1,107610,1
1661406,,107610,1,107610,1
1661407,,107610,1,107610,1
1661418,,107610,1,107610,1
1661408,,107610,1,107610,1
1661423,,107610,1,107610,1
1661415,,107610,1,107610,1
1661395,,107610,1,107610,1
1661394,,107610,1,107610,1
1661400,,107610,1,107610,1
1661402,,107610,1,107610,1
1661403,,107610,1,107610,1
1661397,,107610,1,107610,1
1661428,,107610,1,107610,1
1661398,,107610,1,107610,1
1661433,,107610,1,107610,1
1661425,,107610,1,107610,1
1661388,,107610,1,107610,1
1661389,,107610,1,107610,1
1661390,,107610,1,107610,1
1661392,,107610,1,107610,1
1661393,,107610,1,107610,1
1661411,,107610,1,107610,1
1661410,,107610,1,107610,1
1661404,,107610,1,107610,1
1661405,,107610,1,107610,1
1661526,,107618,1,107618,0
1661527,,107618,1,107618,0
1661565,,107618,1,107618,0
1661502,,107618,1,107618,0
1661564,,107618,1,107618,0
1661563,,107618,1,107618,0
1661562,,107618,1,107618,0
1661521,,107618,1,107618,0
1661551,,107618,1,107618,0
1661491,,107618,1,107618,0
1661490,,107618,1,107618,0
1661492,,107618,1,107618,0
1661493,,107618,1,107618,0
1661494,,107618,1,107618,0
1661528,,107618,1,107618,0
1661566,,107618,1,107618,0
1661495,,107618,1,107618,0
1661517,,107618,1,107618,0
1661516,,107618,1,107618,0
1661515,,107618,1,107618,0
1661501,,107618,1,107618,0
1661559,,107618,1,107618,0
1661560,,107618,1,107618,0
1661561,,107618,1,107618,0
1661496,,107618,1,107618,0
1661550,,107618,1,107618,0
1661549,,107618,1,107618,0
1661548,,107618,1,107618,0
1661547,,107618,1,107618,0
1661546,,107618,1,107618,0
1661545,,107618,1,107618,0
1661544,,107618,1,107618,0
1661543,,107618,1,107618,0
1661542,,107618,1,107618,0
1661537,,107618,1,107618,0
1661536,,107618,1,107618,0
1661535,,107618,1,107618,0
1661534,,107618,1,107618,0
1661533,,107618,1,107618,0
1661532,,107618,1,107618,0
1661531,,107618,1,107618,0
1661530,,107618,1,107618,0
1661529,,107618,1,107618,0
1661489,,107618,1,107618,0
1661518,,107618,1,107618,0
1661519,,107618,1,107618,0
1661520,,107618,1,107618,0
1661500,,107618,1,107618,0
1661499,,107618,1,107618,0
1661498,,107618,1,107618,0
1661497,,107618,1,107618,0
1661572,,107618,1,107618,0
1661558,,107618,1,107618,0
1661557,,107618,1,107618,0
1661571,,107618,1,107618,0
1661570,,107618,1,107618,0
1661569,,107618,1,107618,0
1661567,,107618,1,107618,0
1661568,,107618,1,107618,0
1661541,,107618,1,107618,0
1661538,,107618,1,107618,0
1661540,,107618,1,107618,0
1661539,,107618,1,107618,0
1661514,,107618,1,107618,0
1661513,,107618,1,107618,0
1661512,,107618,1,107618,0
1661511,,107618,1,107618,0
1661510,,107618,1,107618,0
1661509,,107618,1,107618,0
1661508,,107618,1,107618,0
1661507,,107618,1,107618,0
1661506,,107618,1,107618,0
1661505,,107618,1,107618,0
1661504,,107618,1,107618,0
1661555,,107618,1,107618,0
1661556,,107618,1,107618,0
1661554,,107618,1,107618,0
1661553,,107618,1,107618,0
1661552,,107618,1,107618,0
1661522,,107618,1,107618,0
1661503,,107618,1,107618,0
1661524,,107618,1,107618,0
1661523,,107618,1,107618,0
1661525,,107618,1,107618,0
1661604,,107619,1,107619,1
1661603,,107619,1,107619,1
1661602,,107619,1,107619,1
1661601,,107619,1,107619,1
1661574,,107619,1,107619,1
1661657,,107619,1,107619,1
1661656,,107619,1,107619,1
1661655,,107619,1,107619,1
1661654,,107619,1,107619,1
1661653,,107619,1,107619,1
1661652,,107619,1,107619,1
1661651,,107619,1,107619,1
1661650,,107619,1,107619,1
1661649,,107619,1,107619,1
1661648,,107619,1,107619,1
1661647,,107619,1,107619,1
1661646,,107619,1,107619,1
1661645,,107619,1,107619,1
1661644,,107619,1,107619,1
1661643,,107619,1,107619,1
1661642,,107619,1,107619,1
1661641,,107619,1,107619,1
1661640,,107619,1,107619,1
1661639,,107619,1,107619,1
1661638,,107619,1,107619,1
1661637,,107619,1,107619,1
1661636,,107619,1,107619,1
1661635,,107619,1,107619,1
1661634,,107619,1,107619,1
1661633,,107619,1,107619,1
1661632,,107619,1,107619,1
1661631,,107619,1,107619,1
1661630,,107619,1,107619,1
1661629,,107619,1,107619,1
1661628,,107619,1,107619,1
1661627,,107619,1,107619,1
1661626,,107619,1,107619,1
1661625,,107619,1,107619,1
1661624,,107619,1,107619,1
1661623,,107619,1,107619,1
1661622,,107619,1,107619,1
1661621,,107619,1,107619,1
1661620,,107619,1,107619,1
1661619,,107619,1,107619,1
1661618,,107619,1,107619,1
1661617,,107619,1,107619,1
1661616,,107619,1,107619,1
1661615,,107619,1,107619,1
1661614,,107619,1,107619,1
1661613,,107619,1,107619,1
1661612,,107619,1,107619,1
1661611,,107619,1,107619,1
1661610,,107619,1,107619,1
1661609,,107619,1,107619,1
1661608,,107619,1,107619,1
1661607,,107619,1,107619,1
1661606,,107619,1,107619,1
1661605,,107619,1,107619,1
1661600,,107619,1,107619,1
1661599,,107619,1,107619,1
1661598,,107619,1,107619,1
1661597,,107619,1,107619,1
1661596,,107619,1,107619,1
1661595,,107619,1,107619,1
1661594,,107619,1,107619,1
1661593,,107619,1,107619,1
1661592,,107619,1,107619,1
1661591,,107619,1,107619,1
1661590,,107619,1,107619,1
1661589,,107619,1,107619,1
1661588,,107619,1,107619,1
1661587,,107619,1,107619,1
1661586,,107619,1,107619,1
1661585,,107619,1,107619,1
1661584,,107619,1,107619,1
1661583,,107619,1,107619,1
1661582,,107619,1,107619,1
1661581,,107619,1,107619,1
1661580,,107619,1,107619,1
1661579,,107619,1,107619,1
1661578,,107619,1,107619,1
1661577,,107619,1,107619,1
1661576,,107619,1,107619,1
1661575,,107619,1,107619,1
1661364,,107620,1,107620,0
1661363,,107620,1,107620,0
1661362,,107620,1,107620,0
1661367,,107620,1,107620,0
1661366,,107620,1,107620,0
1661365,,107620,1,107620,0
1661354,,107621,1,107621,1
1661358,,107621,1,107621,1
1661357,,107621,1,107621,1
1661356,,107621,1,107621,1
1661355,,107621,1,107621,1
1661352,,107621,1,107621,1
1825851,,107627,1,107627,0
1825875,,107627,1,107627,0
1825876,,107627,1,107627,0
1825877,,107627,1,107627,0
1825878,,107627,1,107627,0
1825879,,107627,1,107627,0
1825880,,107627,1,107627,0
1825881,,107627,1,107627,0
1825882,,107627,1,107627,0
1825883,,107627,1,107627,0
1825884,,107627,1,107627,0
1825885,,107627,1,107627,0
1825886,,107627,1,107627,0
1825887,,107627,1,107627,0
1825852,,107627,1,107627,0
1825899,,107627,1,107627,0
1825898,,107627,1,107627,0
1825897,,107627,1,107627,0
1825896,,107627,1,107627,0
1825895,,107627,1,107627,0
1825894,,107627,1,107627,0
1825893,,107627,1,107627,0
1825892,,107627,1,107627,0
1825891,,107627,1,107627,0
1825890,,107627,1,107627,0
1825889,,107627,1,107627,0
1825853,,107627,1,107627,0
1825854,,107627,1,107627,0
1825855,,107627,1,107627,0
1825856,,107627,1,107627,0
1825857,,107627,1,107627,0
1825858,,107627,1,107627,0
1825859,,107627,1,107627,0
1825860,,107627,1,107627,0
1825861,,107627,1,107627,0
1825862,,107627,1,107627,0
1825863,,107627,1,107627,0
1825865,,107627,1,107627,0
1825864,,107627,1,107627,0
1825866,,107627,1,107627,0
1825867,,107627,1,107627,0
1825868,,107627,1,107627,0
1825869,,107627,1,107627,0
1825870,,107627,1,107627,0
1825871,,107627,1,107627,0
1825872,,107627,1,107627,0
1825873,,107627,1,107627,0
1825874,,107627,1,107627,0
1825903,,107627,1,107627,0
1825902,,107627,1,107627,0
1825900,,107627,1,107627,0
1825901,,107627,1,107627,0
1825845,,107627,1,107627,0
1825844,,107627,1,107627,0
1825843,,107627,1,107627,0
1825888,,107627,1,107627,0
1825842,,107627,1,107627,0
1825841,,107627,1,107627,0
1825840,,107627,1,107627,0
1825839,,107627,1,107627,0
1825838,,107627,1,107627,0
1825837,,107627,1,107627,0
1825836,,107627,1,107627,0
1825846,,107627,1,107627,0
1825847,,107627,1,107627,0
1825848,,107627,1,107627,0
1825849,,107627,1,107627,0
1825850,,107627,1,107627,0
1825831,,107690,1,107690,1
1825822,,107690,1,107690,1
1825821,,107690,1,107690,1
1825820,,107690,1,107690,1
1825819,,107690,1,107690,1
1825818,,107690,1,107690,1
1825817,,107690,1,107690,1
1825816,,107690,1,107690,1
1825815,,107690,1,107690,1
1825796,,107690,1,107690,1
1825797,,107690,1,107690,1
1825798,,107690,1,107690,1
1825799,,107690,1,107690,1
1825800,,107690,1,107690,1
1825801,,107690,1,107690,1
1825802,,107690,1,107690,1
1825803,,107690,1,107690,1
1825804,,107690,1,107690,1
1825805,,107690,1,107690,1
1825806,,107690,1,107690,1
1825807,,107690,1,107690,1
1825808,,107690,1,107690,1
1825809,,107690,1,107690,1
1825810,,107690,1,107690,1
1825811,,107690,1,107690,1
1825812,,107690,1,107690,1
1825813,,107690,1,107690,1
1825814,,107690,1,107690,1
1825795,,107690,1,107690,1
1825794,,107690,1,107690,1
1825793,,107690,1,107690,1
1825792,,107690,1,107690,1
1825791,,107690,1,107690,1
1825790,,107690,1,107690,1
1825789,,107690,1,107690,1
1825788,,107690,1,107690,1
1825787,,107690,1,107690,1
1825786,,107690,1,107690,1
1825785,,107690,1,107690,1
1825784,,107690,1,107690,1
1825783,,107690,1,107690,1
1825782,,107690,1,107690,1
1825781,,107690,1,107690,1
1825780,,107690,1,107690,1
1825779,,107690,1,107690,1
1825778,,107690,1,107690,1
1825777,,107690,1,107690,1
1825776,,107690,1,107690,1
1825775,,107690,1,107690,1
1825774,,107690,1,107690,1
1825773,,107690,1,107690,1
1825772,,107690,1,107690,1
1825771,,107690,1,107690,1
1825770,,107690,1,107690,1
1825769,,107690,1,107690,1
1825768,,107690,1,107690,1
1825767,,107690,1,107690,1
1825823,,107690,1,107690,1
1825824,,107690,1,107690,1
1825825,,107690,1,107690,1
1825826,,107690,1,107690,1
1825827,,107690,1,107690,1
1825828,,107690,1,107690,1
1825829,,107690,1,107690,1
1825830,,107690,1,107690,1
1825833,,107690,1,107690,1
1825832,,107690,1,107690,1
1825834,,107690,1,107690,1
1660635,,107691,1,107691,0
1660634,,107691,1,107691,0
1660633,,107691,1,107691,0
1660632,,107691,1,107691,0
1660631,,107691,1,107691,0
1660630,,107691,1,107691,0
1660629,,107691,1,107691,0
1660628,,107691,1,107691,0
1660627,,107691,1,107691,0
1660614,,107691,1,107691,0
1660651,,107691,1,107691,0
1660650,,107691,1,107691,0
1660649,,107691,1,107691,0
1660648,,107691,1,107691,0
1660647,,107691,1,107691,0
1660646,,107691,1,107691,0
1660645,,107691,1,107691,0
1660644,,107691,1,107691,0
1660643,,107691,1,107691,0
1660642,,107691,1,107691,0
1660641,,107691,1,107691,0
1660640,,107691,1,107691,0
1660639,,107691,1,107691,0
1660638,,107691,1,107691,0
1660637,,107691,1,107691,0
1660636,,107691,1,107691,0
1660626,,107691,1,107691,0
1660625,,107691,1,107691,0
1660624,,107691,1,107691,0
1660623,,107691,1,107691,0
1660622,,107691,1,107691,0
1660621,,107691,1,107691,0
1660620,,107691,1,107691,0
1660619,,107691,1,107691,0
1660618,,107691,1,107691,0
1660617,,107691,1,107691,0
1660616,,107691,1,107691,0
1660615,,107691,1,107691,0
1660577,,107692,1,107692,1
1660578,,107692,1,107692,1
1660579,,107692,1,107692,1
1660580,,107692,1,107692,1
1660581,,107692,1,107692,1
1660582,,107692,1,107692,1
1660583,,107692,1,107692,1
1660584,,107692,1,107692,1
1660585,,107692,1,107692,1
1660586,,107692,1,107692,1
1660587,,107692,1,107692,1
1660588,,107692,1,107692,1
1660589,,107692,1,107692,1
1660590,,107692,1,107692,1
1660591,,107692,1,107692,1
1660592,,107692,1,107692,1
1660593,,107692,1,107692,1
1660594,,107692,1,107692,1
1660595,,107692,1,107692,1
1660596,,107692,1,107692,1
1660597,,107692,1,107692,1
1660598,,107692,1,107692,1
1660599,,107692,1,107692,1
1660600,,107692,1,107692,1
1660601,,107692,1,107692,1
1660602,,107692,1,107692,1
1660603,,107692,1,107692,1
1660604,,107692,1,107692,1
1660605,,107692,1,107692,1
1660606,,107692,1,107692,1
1660607,,107692,1,107692,1
1660608,,107692,1,107692,1
1660609,,107692,1,107692,1
1660610,,107692,1,107692,1
1660611,,107692,1,107692,1
1660612,,107692,1,107692,1
1660575,,107692,1,107692,1
1660576,,107692,1,107692,1
1660859,,107693,1,107693,0
1660857,,107693,1,107693,0
1660856,,107693,1,107693,0
1660855,,107693,1,107693,0
1660916,,107693,1,107693,0
1660915,,107693,1,107693,0
1660914,,107693,1,107693,0
1660913,,107693,1,107693,0
1660912,,107693,1,107693,0
1660911,,107693,1,107693,0
1660910,,107693,1,107693,0
1660909,,107693,1,107693,0
1660908,,107693,1,107693,0
1660906,,107693,1,107693,0
1660907,,107693,1,107693,0
1660905,,107693,1,107693,0
1660904,,107693,1,107693,0
1660903,,107693,1,107693,0
1660902,,107693,1,107693,0
1660901,,107693,1,107693,0
1660900,,107693,1,107693,0
1660899,,107693,1,107693,0
1660898,,107693,1,107693,0
1660896,,107693,1,107693,0
1660897,,107693,1,107693,0
1660895,,107693,1,107693,0
1660894,,107693,1,107693,0
1660893,,107693,1,107693,0
1660892,,107693,1,107693,0
1660891,,107693,1,107693,0
1660890,,107693,1,107693,0
1660889,,107693,1,107693,0
1660888,,107693,1,107693,0
1660887,,107693,1,107693,0
1660886,,107693,1,107693,0
1660885,,107693,1,107693,0
1660884,,107693,1,107693,0
1660882,,107693,1,107693,0
1660883,,107693,1,107693,0
1660881,,107693,1,107693,0
1660880,,107693,1,107693,0
1660879,,107693,1,107693,0
1660878,,107693,1,107693,0
1660877,,107693,1,107693,0
1660876,,107693,1,107693,0
1660875,,107693,1,107693,0
1660874,,107693,1,107693,0
1660873,,107693,1,107693,0
1660872,,107693,1,107693,0
1660871,,107693,1,107693,0
1660870,,107693,1,107693,0
1660868,,107693,1,107693,0
1660869,,107693,1,107693,0
1660867,,107693,1,107693,0
1660866,,107693,1,107693,0
1660865,,107693,1,107693,0
1660864,,107693,1,107693,0
1660863,,107693,1,107693,0
1660862,,107693,1,107693,0
1660861,,107693,1,107693,0
1660860,,107693,1,107693,0
1660858,,107693,1,107693,0
1661029,,107694,1,107694,1
1660979,,107694,1,107694,1
1660980,,107694,1,107694,1
1660981,,107694,1,107694,1
1660982,,107694,1,107694,1
1660983,,107694,1,107694,1
1661013,,107694,1,107694,1
1660985,,107694,1,107694,1
1660986,,107694,1,107694,1
1660993,,107694,1,107694,1
1660994,,107694,1,107694,1
1660995,,107694,1,107694,1
1660996,,107694,1,107694,1
1660997,,107694,1,107694,1
1660998,,107694,1,107694,1
1660999,,107694,1,107694,1
1661000,,107694,1,107694,1
1661001,,107694,1,107694,1
1661002,,107694,1,107694,1
1660987,,107694,1,107694,1
1661004,,107694,1,107694,1
1661005,,107694,1,107694,1
1661006,,107694,1,107694,1
1661007,,107694,1,107694,1
1661008,,107694,1,107694,1
1661009,,107694,1,107694,1
1661010,,107694,1,107694,1
1661011,,107694,1,107694,1
1661012,,107694,1,107694,1
1660978,,107694,1,107694,1
1661014,,107694,1,107694,1
1661015,,107694,1,107694,1
1661016,,107694,1,107694,1
1661017,,107694,1,107694,1
1661018,,107694,1,107694,1
1661019,,107694,1,107694,1
1661020,,107694,1,107694,1
1661021,,107694,1,107694,1
1661022,,107694,1,107694,1
1661023,,107694,1,107694,1
1660977,,107694,1,107694,1
1660976,,107694,1,107694,1
1661003,,107694,1,107694,1
1660974,,107694,1,107694,1
1660973,,107694,1,107694,1
1660972,,107694,1,107694,1
1661024,,107694,1,107694,1
1661025,,107694,1,107694,1
1661026,,107694,1,107694,1
1661027,,107694,1,107694,1
1661028,,107694,1,107694,1
1660984,,107694,1,107694,1
1661030,,107694,1,107694,1
1661031,,107694,1,107694,1
1660971,,107694,1,107694,1
1660992,,107694,1,107694,1
1660991,,107694,1,107694,1
1660990,,107694,1,107694,1
1660989,,107694,1,107694,1
1660988,,107694,1,107694,1
1660975,,107694,1,107694,1
1661084,,107695,1,107695,0
1661085,,107695,1,107695,0
1661086,,107695,1,107695,0
1661087,,107695,1,107695,0
1661088,,107695,1,107695,0
1661089,,107695,1,107695,0
1661090,,107695,1,107695,0
1661091,,107695,1,107695,0
1661092,,107695,1,107695,0
1661093,,107695,1,107695,0
1661094,,107695,1,107695,0
1661095,,107695,1,107695,0
1661096,,107695,1,107695,0
1661097,,107695,1,107695,0
1661098,,107695,1,107695,0
1661099,,107695,1,107695,0
1661100,,107695,1,107695,0
1661101,,107695,1,107695,0
1661102,,107695,1,107695,0
1661103,,107695,1,107695,0
1661104,,107695,1,107695,0
1661105,,107695,1,107695,0
1661106,,107695,1,107695,0
1661107,,107695,1,107695,0
1661108,,107695,1,107695,0
1661109,,107695,1,107695,0
1661110,,107695,1,107695,0
1661111,,107695,1,107695,0
1661112,,107695,1,107695,0
1661113,,107695,1,107695,0
1661114,,107695,1,107695,0
1661115,,107695,1,107695,0
1661116,,107695,1,107695,0
1661117,,107695,1,107695,0
1661118,,107695,1,107695,0
1661119,,107695,1,107695,0
1661121,,107696,1,107696,1
1661122,,107696,1,107696,1
1661123,,107696,1,107696,1
1661124,,107696,1,107696,1
1661125,,107696,1,107696,1
1661126,,107696,1,107696,1
1661127,,107696,1,107696,1
1661128,,107696,1,107696,1
1661129,,107696,1,107696,1
1661130,,107696,1,107696,1
1661131,,107696,1,107696,1
1661132,,107696,1,107696,1
1661133,,107696,1,107696,1
1661134,,107696,1,107696,1
1661135,,107696,1,107696,1
1661136,,107696,1,107696,1
1661137,,107696,1,107696,1
1661138,,107696,1,107696,1
1661139,,107696,1,107696,1
1661140,,107696,1,107696,1
1661141,,107696,1,107696,1
1661142,,107696,1,107696,1
1661143,,107696,1,107696,1
1661144,,107696,1,107696,1
1661145,,107696,1,107696,1
1661146,,107696,1,107696,1
1661147,,107696,1,107696,1
1661148,,107696,1,107696,1
1661149,,107696,1,107696,1
1661150,,107696,1,107696,1
1661151,,107696,1,107696,1
1661152,,107696,1,107696,1
1661153,,107696,1,107696,1
1661154,,107696,1,107696,1
1661155,,107696,1,107696,1
1661120,,107696,1,107696,1
